1073,62,220,60,1075,90,2140,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,59,60,44,90,38,150,7,500,-16,600,-16,800,0,-16,62,62
1073,62,205,60,917,90,2080,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,58,60,43,90,36,150,-4,500,-16,600,-16,800,0,-16,62,62
1072,62,190,60,760,90,2020,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,57,60,42,90,35,150,-16,500,-16,600,-16,800,0,-16,62,62
1072,62,205,60,917,90,2080,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,58,60,43,90,36,150,-4,500,-16,600,-16,800,0,-16,62,62
1072,62,220,60,1075,90,2140,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,59,60,44,90,38,150,7,500,-16,600,-16,800,0,-16,62,62
1072,62,235,60,1232,90,2200,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,59,60,45,90,40,150,17,500,-16,600,-16,800,0,-16,62,62
1072,62,250,60,1390,90,2260,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,60,60,46,90,42,150,28,500,-16,600,-16,800,0,-16,62,62
1072,62,303,60,1636,90,2367,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,61,60,47,90,43,150,32,500,-16,600,-16,800,0,-16,62,62
1073,62,347,60,1817,90,2450,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,62,60,48,90,45,150,36,500,-16,600,-16,800,0,-16,62,62
1073,62,382,60,1934,90,2508,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,63,60,49,90,47,150,40,500,-16,600,-16,800,0,-16,62,62
1074,62,408,60,1985,90,2542,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,50,90,49,150,43,500,-16,600,-16,800,0,-16,62,62
1075,62,414,60,1922,90,2531,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,50,90,49,150,43,500,-16,600,-16,800,0,-16,62,62
1076,62,421,60,1844,90,2517,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,50,90,49,150,43,500,-16,600,-16,800,0,-16,62,62
1075,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,50,60,40,90,40,150,35,500,-16,600,-16,800,0,-16,62,62
1073,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,50,60,40,90,40,150,35,500,-16,600,-16,800,0,-16,62,62
1072,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,50,60,40,90,40,150,35,500,-16,600,-16,800,0,-16,62,62
1071,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,50,60,40,90,40,150,35,500,-16,600,-16,800,0,-16,62,62
1070,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,50,60,40,90,40,150,35,500,-16,600,-16,800,0,-16,62,62
1068,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,50,60,40,90,40,150,35,500,-16,600,-16,800,0,-16,62,62
1067,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,47,60,36,90,36,150,31,500,-16,600,-16,800,0,-16,62,62
1066,62,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,43,60,33,90,33,150,28,500,-16,600,-16,800,0,-16,62,62
1065,0,460,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1064,0,470,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1063,0,480,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1062,0,490,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1061,0,390,60,1480,90,2540,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1060,0,290,60,1480,90,2580,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1059,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-26,60,-26,90,-26,150,-26,500,-16,600,-16,800,0,-16,0,62
1059,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-23,60,-23,90,-23,150,-23,500,-16,600,-16,800,0,-16,0,62
1058,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-19,60,-19,90,-19,150,-19,500,-16,600,-16,800,0,-16,0,62
1058,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1057,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1057,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1056,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1056,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1055,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,64,90,64,150,43,500,-16,600,-16,800,0,-16,0,62
1055,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,54,90,54,150,33,500,-16,600,-16,800,0,-16,0,62
1055,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,54,90,54,150,33,500,-16,600,-16,800,0,-16,0,62
1055,0,195,60,1630,90,2610,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,54,90,54,150,33,500,-16,600,-16,800,0,-16,0,62
1055,0,200,60,1780,90,2600,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,54,90,54,150,33,500,-16,600,-16,800,0,-16,0,62
1055,62,205,60,1930,90,2590,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,57,60,42,90,35,150,-16,500,-16,600,-16,800,0,-16,62,62
1055,62,200,60,1540,90,2400,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,57,60,42,90,35,150,-16,500,-16,600,-16,800,0,-16,62,62
1055,62,195,60,1150,90,2210,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,57,60,42,90,35,150,-16,500,-16,600,-16,800,0,-16,62,62
1055,62,190,60,760,90,2020,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,57,60,42,90,35,150,-16,500,-16,600,-16,800,0,-16,62,62
1055,62,190,60,760,90,2020,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,57,60,42,90,35,150,-16,500,-16,600,-16,800,0,-16,62,62
1055,62,216,60,842,90,2072,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,58,60,44,90,36,150,-5,500,-16,600,-16,800,0,-16,62,62
1056,62,242,60,925,90,2125,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,59,60,47,90,38,150,6,500,-16,600,-16,800,0,-16,62,62
1056,62,268,60,1007,90,2177,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,59,60,50,90,39,150,16,500,-16,600,-16,800,0,-16,62,62
1056,62,295,60,1090,90,2230,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,60,60,53,90,41,150,27,500,-16,600,-16,800,0,-16,62,62
1057,62,364,60,1229,90,2326,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,61,60,57,90,43,150,31,500,-16,600,-16,800,0,-16,62,62
1057,62,420,60,1340,90,2403,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,63,60,60,90,45,150,35,500,-16,600,-16,800,0,-16,62,62
1058,62,455,60,1401,90,2458,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,62,90,46,150,38,500,-16,600,-16,800,0,-16,62,62
1058,62,472,60,1418,90,2493,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,63,90,46,150,40,500,-16,600,-16,800,0,-16,62,62
1059,62,457,60,1364,90,2487,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,62,90,46,150,39,500,-16,600,-16,800,0,-16,62,62
1060,62,438,60,1294,90,2479,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,61,90,46,150,39,500,-16,600,-16,800,0,-16,62,62
1061,62,415,60,1210,90,2470,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,63,60,59,90,45,150,39,500,-16,600,-16,800,0,-16,62,62
1062,62,406,60,1168,90,2476,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,58,90,44,150,38,500,-16,600,-16,800,0,-16,62,62
1062,62,397,60,1126,90,2482,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,58,90,44,150,38,500,-16,600,-16,800,0,-16,62,62
1063,62,388,60,1084,90,2488,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,57,90,43,150,37,500,-16,600,-16,800,0,-16,62,62
1064,62,379,60,1042,90,2494,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,56,90,42,150,37,500,-16,600,-16,800,0,-16,62,62
1065,62,370,60,1000,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,56,90,42,150,36,500,-16,600,-16,800,0,-16,62,62
1066,62,332,60,1225,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,56,90,42,150,36,500,-16,600,-16,800,0,-16,62,62
1065,0,295,60,1450,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1063,0,242,60,1615,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1062,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1061,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1060,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1059,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1058,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,52,150,64,500,-16,600,-16,800,0,-16,0,62
1057,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,42,150,54,500,-16,600,-16,800,0,-16,0,62
1057,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-19,60,-19,90,38,150,50,500,-16,600,-16,800,0,-16,0,62
1056,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1056,0,290,60,1680,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1056,0,390,60,1580,90,2560,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1055,0,490,60,1480,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1055,0,590,83,1580,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,83,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1055,0,690,106,1680,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,0,10,0,0,-16,106,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1055,62,790,130,1780,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,54,130,50,90,42,150,35,500,-16,600,-16,800,0,-16,62,62
1056,62,790,130,1780,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,57,130,54,90,45,150,38,500,-16,600,-16,800,0,-16,62,62
1056,62,790,130,1780,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,61,130,57,90,49,150,42,500,-16,600,-16,800,0,-16,62,62
1056,62,790,130,1780,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,130,61,90,52,150,45,500,-16,600,-16,800,0,-16,62,62
1057,62,790,130,1780,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,130,61,90,52,150,45,500,-16,600,-16,800,0,-16,62,62
1057,62,686,115,1800,125,2560,168,3250,200,3700,200,4990,500,330,100,270,100,0,30,16,10,0,0,61,115,57,125,49,168,42,500,-16,600,-16,800,0,-16,62,62
1058,62,583,100,1820,160,2620,186,3250,200,3700,200,4990,500,390,100,270,100,0,30,27,10,0,0,58,100,54,160,45,186,38,500,-16,600,-16,800,0,-16,62,62
1059,62,480,40,1840,195,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,195,49,260,34,500,-16,600,-16,800,0,-16,62,62
1060,62,480,40,1820,230,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,230,49,260,34,500,-16,600,-16,800,0,-16,62,62
1061,62,480,40,1800,265,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,265,49,260,34,500,-16,600,-16,800,0,-16,62,62
1060,62,480,40,1780,300,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,300,49,260,34,500,-16,600,-16,800,0,-16,62,62
1058,62,480,40,1780,300,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,300,49,260,34,500,-16,600,-16,800,0,-16,62,62
1058,62,480,40,1780,300,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,300,49,260,34,500,-16,600,-16,800,0,-16,62,62
1057,62,480,40,1840,265,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,265,49,260,34,500,-16,600,-16,800,0,-16,62,62
1056,62,480,40,1900,230,2620,260,3250,200,3700,200,4990,500,450,100,270,100,0,30,62,10,0,0,49,40,49,230,49,260,34,500,-16,600,-16,800,0,-16,62,62
1056,62,480,50,1960,195,2680,205,3250,200,3700,200,4990,500,450,100,270,100,0,30,39,10,0,0,54,50,46,195,42,205,35,500,-16,600,-16,800,0,-16,62,62
1056,62,533,53,1980,160,2620,186,3250,200,3700,200,4990,500,390,100,270,100,0,30,27,10,0,0,58,53,49,160,45,186,38,500,-16,600,-16,800,0,-16,62,62
1057,62,586,56,2000,125,2560,168,3250,200,3700,200,4990,500,330,100,270,100,0,30,16,10,0,0,61,56,52,125,49,168,42,500,-16,600,-16,800,0,-16,62,62
1057,62,640,60,2020,90,2500,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,56,90,52,150,45,500,-16,600,-16,800,0,-16,62,62
1058,62,570,60,2200,90,2610,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,56,90,52,150,45,500,-16,600,-16,800,0,-16,62,62
1059,62,500,60,2380,90,2720,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,16,10,0,0,64,60,56,90,52,150,45,500,-16,600,-16,800,0,-16,62,62
1057,0,430,60,2560,90,2830,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1056,0,350,60,2200,90,2760,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1055,0,270,60,1840,90,2690,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1054,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1052,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1051,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1050,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1049,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1048,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,64,90,64,150,43,500,-16,600,-16,800,0,-16,0,62
1047,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,54,90,54,150,33,500,-16,600,-16,800,0,-16,0,62
1046,0,190,60,1480,90,2620,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,54,90,54,150,33,500,-16,600,-16,800,0,-16,0,62
1045,0,230,83,1790,91,2710,161,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,83,54,91,54,161,33,500,-16,600,-16,800,0,-16,0,62
1044,0,270,106,2100,92,2800,173,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,106,54,92,54,173,33,500,-16,600,-16,800,0,-16,0,62
1043,0,310,130,2410,93,2890,185,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,130,42,93,42,185,54,500,-16,600,-16,800,0,-16,0,62
1042,0,340,153,2180,94,2800,196,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,153,42,94,42,196,54,500,-16,600,-16,800,0,-16,0,62
1041,0,370,176,1950,95,2710,208,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,176,42,95,42,208,54,500,-16,600,-16,800,0,-16,0,62
1040,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1040,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1039,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1038,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1038,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1037,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1037,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1037,0,400,200,1720,96,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,200,42,96,42,220,54,500,-16,600,-16,800,0,-16,0,62
1036,0,355,165,1765,94,2620,220,3250,200,3700,200,4990,500,270,100,270,100,32,30,0,10,60,0,-16,165,42,94,42,220,54,500,-16,600,-16,800,0,-16,0,62
1036,0,310,130,1810,93,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,130,-16,93,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1036,0,250,95,1795,91,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,95,-16,91,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1036,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1036,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1035,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1035,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,-16,150,-16,500,-16,600,-16,800,0,-16,0,62
1035,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,52,150,64,500,-16,600,-16,800,0,-16,0,62
1035,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,42,150,54,500,-16,600,-16,800,0,-16,0,62
1036,0,190,60,1780,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,60,30,0,10,60,0,-16,60,-16,90,42,150,54,500,-16,600,-16,800,0,-16,0,62
1036,62,355,60,1540,90,2680,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,56,60,49,90,49,150,-16,500,-16,600,-16,800,0,-16,62,62
1036,62,422,60,1360,90,2140,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,56,60,49,90,49,150,-16,500,-16,600,-16,800,0,-16,62,62
1036,62,490,60,1180,90,1600,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,56,60,49,90,49,150,-16,500,-16,600,-16,800,0,-16,62,62
1037,62,490,60,1180,90,1600,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,56,60,49,90,49,150,-16,500,-16,600,-16,800,0,-16,62,62
1037,62,490,60,1180,90,1600,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,56,60,49,90,49,150,-16,500,-16,600,-16,800,0,-16,62,62
1037,62,490,60,1180,90,1600,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,56,60,49,90,49,150,-16,500,-16,600,-16,800,0,-16,62,62
1038,62,490,60,1180,90,1600,150,3250,200,3700,200,4990,500,270,100,270,100,0,30,62,10,0,0,56,60,49,90,49,150,-16,500,-16,600,-16,800,0,-16,62,62
